,sub_id,run,pct_scrubbed
0,100003.0,1.0,14.814814814814813
1,100003.0,2.0,12.5
2,100003.0,3.0,23.14814814814815
3,100003.0,4.0,26.38888888888889
4,100003.0,5.0,32.407407407407405
5,100003.0,6.0,26.38888888888889
6,100009.0,1.0,6.018518518518518
7,100009.0,2.0,4.62962962962963
8,100009.0,3.0,0.0
9,100009.0,4.0,0.0
10,100009.0,5.0,0.0
11,100009.0,6.0,3.2407407407407405
12,100042.0,1.0,4.62962962962963
13,100042.0,2.0,4.166666666666666
14,100042.0,3.0,3.2407407407407405
15,100042.0,4.0,1.8518518518518516
16,100042.0,5.0,8.333333333333332
17,100042.0,6.0,10.185185185185185
18,100051.0,2.0,30.555555555555557
19,100051.0,3.0,17.12962962962963
20,100051.0,4.0,33.33333333333333
21,100051.0,5.0,44.44444444444444
22,100051.0,6.0,54.166666666666664
23,100057.0,1.0,0.9259259259259258
24,100057.0,2.0,0.4629629629629629
25,100057.0,3.0,0.9259259259259258
26,100057.0,4.0,1.3888888888888888
27,100057.0,5.0,3.2407407407407405
28,100057.0,6.0,10.185185185185185
29,100059.0,1.0,17.12962962962963
30,100059.0,2.0,9.25925925925926
31,100059.0,3.0,11.11111111111111
32,100059.0,4.0,11.11111111111111
33,100059.0,5.0,18.055555555555554
34,100059.0,6.0,22.22222222222222
35,100062.0,1.0,21.75925925925926
36,100062.0,2.0,29.629629629629626
37,100062.0,3.0,32.870370370370374
38,100062.0,4.0,18.055555555555554
39,100062.0,5.0,14.351851851851851
40,100062.0,6.0,18.98148148148148
41,100063.0,1.0,12.5
42,100063.0,2.0,20.37037037037037
43,100063.0,3.0,18.055555555555554
44,100063.0,4.0,27.314814814814813
45,100063.0,5.0,31.48148148148148
46,100063.0,6.0,37.96296296296296
47,100068.0,1.0,0.0
48,100068.0,2.0,0.4629629629629629
49,100068.0,3.0,1.3888888888888888
50,100068.0,4.0,0.0
51,100068.0,5.0,0.4629629629629629
52,100068.0,6.0,0.0
53,100103.0,1.0,12.5
54,100103.0,2.0,35.18518518518518
55,100103.0,4.0,48.148148148148145
56,100103.0,5.0,39.81481481481482
57,100103.0,6.0,20.37037037037037
58,100104.0,1.0,6.481481481481481
59,100104.0,2.0,13.425925925925927
60,100104.0,3.0,26.38888888888889
61,100104.0,4.0,16.203703703703702
62,100104.0,5.0,26.38888888888889
63,100104.0,6.0,42.592592592592595
64,100105.0,1.0,14.351851851851851
65,100105.0,2.0,46.2962962962963
66,100105.0,3.0,38.425925925925924
67,100105.0,4.0,30.09259259259259
68,100105.0,5.0,26.38888888888889
69,100105.0,6.0,39.351851851851855
70,100110.0,1.0,4.166666666666666
71,100110.0,2.0,0.9259259259259258
72,100110.0,3.0,8.333333333333332
73,100110.0,4.0,11.574074074074074
74,100110.0,5.0,6.481481481481481
75,100110.0,6.0,29.81366459627329
76,100128.0,1.0,2.7777777777777777
77,100128.0,2.0,12.5
78,100128.0,3.0,7.87037037037037
79,100128.0,4.0,5.092592592592593
80,100128.0,5.0,6.481481481481481
81,100128.0,6.0,18.98148148148148
82,100129.0,1.0,0.4629629629629629
83,100129.0,2.0,0.0
84,100129.0,3.0,0.0
85,100129.0,4.0,2.314814814814815
86,100129.0,5.0,0.0
87,100129.0,6.0,0.4629629629629629
88,100143.0,1.0,1.8518518518518516
89,100143.0,2.0,2.314814814814815
90,100143.0,3.0,0.9259259259259258
91,100143.0,4.0,10.648148148148149
92,100143.0,5.0,12.037037037037036
93,100143.0,6.0,18.98148148148148
94,100152.0,1.0,4.166666666666666
95,100152.0,2.0,5.092592592592593
96,100152.0,3.0,1.8518518518518516
97,100152.0,4.0,11.11111111111111
98,100152.0,5.0,9.25925925925926
99,100152.0,6.0,1.8518518518518516
100,100169.0,1.0,3.7037037037037033
101,100169.0,2.0,5.092592592592593
102,100169.0,3.0,9.25925925925926
103,100180.0,1.0,6.944444444444445
104,100180.0,2.0,15.74074074074074
105,100180.0,3.0,4.166666666666666
106,100180.0,4.0,15.74074074074074
107,100180.0,5.0,9.25925925925926
108,100180.0,6.0,3.2407407407407405
109,100185.0,1.0,8.796296296296296
110,100185.0,2.0,9.25925925925926
111,100185.0,3.0,6.944444444444445
112,100185.0,4.0,3.7037037037037033
113,100185.0,5.0,2.7777777777777777
114,100185.0,6.0,5.092592592592593
115,100188.0,1.0,0.0
116,100188.0,2.0,0.0
117,100188.0,3.0,0.0
118,100188.0,5.0,2.7777777777777777
119,100188.0,6.0,0.0
120,100191.0,1.0,9.722222222222223
121,100191.0,2.0,12.037037037037036
122,100191.0,3.0,13.88888888888889
123,100191.0,4.0,1.8518518518518516
124,100191.0,5.0,5.555555555555555
125,100191.0,6.0,0.9259259259259258
126,100207.0,1.0,0.0
127,100207.0,2.0,3.7037037037037033
128,100207.0,3.0,0.4629629629629629
129,100207.0,4.0,0.0
130,100207.0,5.0,0.4629629629629629
131,100207.0,6.0,2.7777777777777777
132,100214.0,1.0,0.9259259259259258
133,100214.0,2.0,4.62962962962963
134,100214.0,3.0,2.314814814814815
135,100214.0,4.0,5.092592592592593
136,100214.0,5.0,9.25925925925926
137,100214.0,6.0,6.018518518518518
138,100241.0,1.0,1.8518518518518516
139,100241.0,2.0,4.62962962962963
140,100241.0,3.0,37.96296296296296
141,100241.0,5.0,32.870370370370374
142,100241.0,6.0,33.7962962962963
143,100243.0,1.0,21.75925925925926
144,100243.0,2.0,18.51851851851852
145,100243.0,3.0,2.7777777777777777
146,100243.0,4.0,6.944444444444445
147,100243.0,5.0,22.22222222222222
148,100243.0,6.0,30.09259259259259
149,100244.0,1.0,0.0
150,100244.0,2.0,6.018518518518518
151,100244.0,3.0,9.722222222222223
152,100244.0,4.0,4.62962962962963
153,100244.0,5.0,22.685185185185187
154,100244.0,6.0,3.7037037037037033
155,100247.0,1.0,1.3888888888888888
156,100247.0,2.0,3.7037037037037033
157,100247.0,3.0,0.9259259259259258
158,100247.0,4.0,0.4629629629629629
159,100247.0,5.0,0.4629629629629629
160,100247.0,6.0,0.4629629629629629
161,100250.0,1.0,0.9259259259259258
162,100250.0,2.0,3.2407407407407405
163,100250.0,3.0,0.0
164,100250.0,4.0,1.3888888888888888
165,100250.0,5.0,11.11111111111111
166,100250.0,6.0,18.51851851851852
167,200025.0,1.0,0.0
168,200025.0,2.0,0.0
169,200025.0,3.0,0.0
170,200025.0,4.0,4.62962962962963
171,200025.0,5.0,0.0
172,200056.0,1.0,1.8518518518518516
173,200056.0,2.0,0.4629629629629629
174,200056.0,3.0,2.314814814814815
175,200056.0,4.0,0.0
176,200056.0,5.0,0.0
177,200056.0,6.0,0.4629629629629629
178,200061.0,1.0,0.0
179,200061.0,2.0,0.4629629629629629
180,200061.0,3.0,0.0
181,200061.0,4.0,2.314814814814815
182,200061.0,5.0,0.0
183,200061.0,6.0,0.4629629629629629
184,200085.0,1.0,0.0
185,200085.0,2.0,0.0
186,200085.0,3.0,0.0
187,200085.0,4.0,0.0
188,200085.0,5.0,0.0
189,200085.0,6.0,0.0
190,200088.0,1.0,6.481481481481481
191,200088.0,2.0,13.88888888888889
192,200088.0,3.0,29.166666666666668
193,200088.0,4.0,21.75925925925926
194,200088.0,5.0,36.11111111111111
195,200088.0,6.0,26.38888888888889
196,200133.0,1.0,0.0
197,200133.0,2.0,0.0
198,200133.0,3.0,0.0
199,200133.0,4.0,0.9259259259259258
200,200133.0,5.0,0.9259259259259258
201,200133.0,6.0,3.2407407407407405
202,200148.0,1.0,0.0
203,200148.0,2.0,1.3888888888888888
204,200148.0,3.0,1.8518518518518516
205,200148.0,4.0,7.87037037037037
206,200148.0,5.0,6.944444444444445
207,200148.0,6.0,7.87037037037037
208,200156.0,1.0,0.0
209,200156.0,2.0,0.4629629629629629
210,200156.0,3.0,0.0
211,200156.0,4.0,0.0
212,200156.0,5.0,0.4629629629629629
213,200156.0,6.0,0.0
214,200162.0,1.0,0.0
215,200162.0,2.0,0.0
216,200162.0,3.0,0.0
217,200162.0,4.0,0.0
218,200162.0,5.0,0.0
219,200162.0,6.0,0.0
220,200164.0,1.0,0.0
221,200164.0,2.0,0.0
222,200164.0,3.0,0.0
223,200164.0,4.0,7.4074074074074066
224,200164.0,5.0,3.2407407407407405
225,200164.0,6.0,0.4629629629629629
226,200166.0,1.0,0.0
227,200166.0,2.0,0.0
228,200166.0,3.0,0.0
229,200166.0,4.0,0.0
230,200166.0,5.0,0.0
231,200166.0,6.0,0.0
232,200168.0,1.0,8.333333333333332
233,200168.0,2.0,7.87037037037037
234,200168.0,3.0,12.5
235,200168.0,4.0,12.037037037037036
236,200168.0,5.0,29.629629629629626
237,200168.0,6.0,30.09259259259259
238,200173.0,1.0,0.0
239,200173.0,2.0,0.4629629629629629
240,200173.0,3.0,1.8518518518518516
241,200173.0,4.0,0.4629629629629629
242,200173.0,5.0,0.0
243,200173.0,6.0,0.0
244,200199.0,1.0,0.0
245,200199.0,2.0,1.8518518518518516
246,200199.0,3.0,0.0
247,200199.0,4.0,0.0
248,200199.0,5.0,0.0
249,200199.0,6.0,0.4629629629629629
250,200211.0,1.0,1.8518518518518516
251,200211.0,2.0,1.8518518518518516
252,200211.0,3.0,1.8518518518518516
253,200211.0,4.0,1.3888888888888888
254,200211.0,5.0,5.555555555555555
255,200211.0,6.0,0.4629629629629629
256,200213.0,1.0,0.0
257,200213.0,2.0,0.0
258,200213.0,3.0,0.0
259,200213.0,4.0,0.0
260,200213.0,5.0,1.3888888888888888
261,200213.0,6.0,0.0
262,200249.0,1.0,0.0
263,200249.0,2.0,0.0
264,200249.0,3.0,1.3888888888888888
265,200249.0,4.0,0.0
266,200249.0,5.0,0.0
267,200249.0,6.0,0.0
268,306065.0,2.0,0.0
269,306065.0,3.0,0.4629629629629629
270,306065.0,4.0,0.4629629629629629
271,306065.0,5.0,0.4629629629629629
272,306065.0,6.0,0.0
273,306587.0,1.0,6.018518518518518
274,306587.0,2.0,1.8518518518518516
275,306587.0,3.0,4.62962962962963
276,306587.0,4.0,4.62962962962963
277,306587.0,5.0,6.481481481481481
278,306587.0,6.0,7.87037037037037
279,310949.0,1.0,0.0
280,310949.0,2.0,0.0
281,310949.0,3.0,0.0
282,310949.0,4.0,0.0
283,310949.0,5.0,0.0
284,310949.0,6.0,0.0
285,311047.0,1.0,0.0
286,311047.0,2.0,0.0
287,311047.0,3.0,0.0
288,311047.0,4.0,0.4629629629629629
289,311047.0,5.0,0.0
290,311047.0,6.0,0.4629629629629629
291,311283.0,1.0,0.4629629629629629
292,311283.0,2.0,0.4629629629629629
293,311283.0,3.0,2.7777777777777777
294,311283.0,4.0,2.314814814814815
295,311283.0,5.0,0.9259259259259258
296,311283.0,6.0,0.0
297,311444.0,1.0,0.9259259259259258
298,311444.0,2.0,0.0
299,311444.0,3.0,0.0
300,311444.0,4.0,0.0
301,311444.0,5.0,0.9259259259259258
302,311444.0,6.0,0.4629629629629629
303,311479.0,1.0,2.314814814814815
304,311479.0,2.0,0.4629629629629629
305,311479.0,3.0,8.333333333333332
306,311479.0,4.0,0.4629629629629629
307,311479.0,5.0,0.0
308,311479.0,6.0,0.0
309,311760.0,1.0,0.4629629629629629
310,311760.0,2.0,0.0
311,311760.0,3.0,0.9259259259259258
312,311760.0,4.0,5.555555555555555
313,311760.0,5.0,5.555555555555555
314,311760.0,6.0,6.481481481481481
315,400285.0,1.0,0.4629629629629629
316,400285.0,2.0,0.0
317,400285.0,3.0,0.0
318,400285.0,4.0,0.0
319,400285.0,5.0,0.0
320,400285.0,6.0,0.0
321,400742.0,1.0,6.018518518518518
322,400742.0,2.0,3.2407407407407405
323,400742.0,3.0,0.9259259259259258
324,400742.0,4.0,4.166666666666666
325,400742.0,5.0,4.166666666666666
326,400742.0,6.0,0.4629629629629629
327,402997.0,1.0,0.9259259259259258
328,402997.0,2.0,0.0
329,402997.0,3.0,0.0
330,402997.0,4.0,0.0
331,402997.0,5.0,2.7777777777777777
332,402997.0,6.0,0.4629629629629629
333,405027.0,1.0,0.0
334,405027.0,2.0,0.0
335,405027.0,3.0,1.8518518518518516
336,405027.0,4.0,0.0
337,405027.0,5.0,0.0
338,405027.0,6.0,0.9259259259259258
339,406620.0,1.0,0.9259259259259258
340,406620.0,2.0,1.3888888888888888
341,406620.0,3.0,0.0
342,406620.0,4.0,0.0
343,406620.0,5.0,6.944444444444445
344,406620.0,6.0,0.4629629629629629
345,406925.0,1.0,0.0
346,406925.0,2.0,0.0
347,406925.0,3.0,0.0
348,406925.0,4.0,0.0
349,406925.0,5.0,0.0
350,406925.0,6.0,0.9259259259259258
351,406980.0,1.0,2.314814814814815
352,406980.0,2.0,1.3888888888888888
353,406980.0,3.0,0.4629629629629629
354,406980.0,4.0,2.314814814814815
355,406980.0,5.0,3.7037037037037033
356,406980.0,6.0,3.7037037037037033
357,407209.0,1.0,0.0
358,407209.0,2.0,0.0
359,407209.0,3.0,0.0
360,407209.0,4.0,0.0
361,407209.0,5.0,0.0
362,407209.0,6.0,0.0
363,407260.0,1.0,0.0
364,407260.0,2.0,0.0
365,407260.0,3.0,0.0
366,407260.0,4.0,0.4629629629629629
367,407260.0,5.0,0.0
368,407260.0,6.0,0.0
369,407672.0,1.0,0.0
370,407672.0,2.0,0.0
371,407672.0,3.0,0.0
372,407672.0,4.0,0.0
373,407672.0,5.0,0.0
374,407672.0,6.0,0.0
375,408394.0,1.0,0.0
376,408394.0,2.0,0.4629629629629629
377,408394.0,3.0,1.8518518518518516
378,408394.0,4.0,0.0
379,408394.0,5.0,0.0
380,408394.0,6.0,0.0
381,408511.0,1.0,0.0
382,408511.0,2.0,0.4629629629629629
383,408511.0,3.0,0.0
384,408511.0,4.0,0.4629629629629629
385,408511.0,5.0,0.4629629629629629
386,408662.0,1.0,0.0
387,408662.0,2.0,0.0
388,408662.0,3.0,0.0
389,408662.0,4.0,0.0
390,408662.0,5.0,0.0
391,408662.0,6.0,0.0
392,408952.0,1.0,0.0
393,408952.0,2.0,0.0
394,408952.0,3.0,0.0
395,408952.0,4.0,0.0
396,408952.0,5.0,0.0
397,408952.0,6.0,0.0
398,408988.0,1.0,1.3888888888888888
399,408988.0,2.0,0.4629629629629629
400,408988.0,3.0,0.4629629629629629
401,408988.0,4.0,0.0
402,408988.0,6.0,0.0
403,409381.0,1.0,0.0
404,409381.0,2.0,0.0
405,409381.0,3.0,0.0
406,409381.0,4.0,0.0
407,409381.0,5.0,0.0
408,409381.0,6.0,0.0
409,409850.0,1.0,0.0
410,409850.0,2.0,0.0
411,409850.0,3.0,0.0
412,409850.0,4.0,0.0
413,409850.0,5.0,0.0
414,409850.0,6.0,0.0
415,409874.0,1.0,0.9259259259259258
416,409874.0,2.0,5.555555555555555
417,409874.0,3.0,4.62962962962963
418,409874.0,4.0,1.3888888888888888
419,409874.0,5.0,1.3888888888888888
420,409874.0,6.0,0.0
421,411256.0,1.0,0.0
422,411256.0,2.0,0.0
423,411256.0,3.0,0.0
424,411256.0,4.0,0.0
425,411256.0,5.0,0.0
426,411256.0,6.0,0.0
427,411477.0,1.0,11.574074074074074
428,411477.0,2.0,4.166666666666666
429,411477.0,3.0,22.22222222222222
430,411477.0,4.0,13.425925925925927
431,411477.0,5.0,43.05555555555556
432,411477.0,6.0,11.574074074074074
